Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Trinidad and Tobago,TTO,"Mar 29, 2020",2
Trinidad and Tobago,TTO,"Mar 30, 2020",3
Trinidad and Tobago,TTO,"Mar 31, 2020",3
Trinidad and Tobago,TTO,"Apr 1, 2020",3
Trinidad and Tobago,TTO,"Apr 2, 2020",5
Trinidad and Tobago,TTO,"Apr 3, 2020",6
Trinidad and Tobago,TTO,"Apr 4, 2020",6
Trinidad and Tobago,TTO,"Apr 5, 2020",6
Trinidad and Tobago,TTO,"Apr 6, 2020",7
Trinidad and Tobago,TTO,"Apr 7, 2020",8
Trinidad and Tobago,TTO,"Apr 8, 2020",8
Trinidad and Tobago,TTO,"Apr 9, 2020",8
Trinidad and Tobago,TTO,"Apr 10, 2020",8
Trinidad and Tobago,TTO,"Apr 11, 2020",8
Trinidad and Tobago,TTO,"Apr 12, 2020",8
Trinidad and Tobago,TTO,"Apr 13, 2020",8
Trinidad and Tobago,TTO,"Apr 14, 2020",8
Trinidad and Tobago,TTO,"Apr 15, 2020",8
Trinidad and Tobago,TTO,"Apr 16, 2020",8
Trinidad and Tobago,TTO,"Apr 17, 2020",8
Trinidad and Tobago,TTO,"Apr 18, 2020",8
Trinidad and Tobago,TTO,"Apr 19, 2020",8
Trinidad and Tobago,TTO,"Apr 20, 2020",8
Trinidad and Tobago,TTO,"Apr 21, 2020",8
Trinidad and Tobago,TTO,"Apr 22, 2020",8
Trinidad and Tobago,TTO,"Apr 23, 2020",8
Trinidad and Tobago,TTO,"Apr 24, 2020",8
Trinidad and Tobago,TTO,"Apr 25, 2020",8
Trinidad and Tobago,TTO,"Apr 26, 2020",8
Trinidad and Tobago,TTO,"Apr 27, 2020",8
Trinidad and Tobago,TTO,"Apr 28, 2020",8
Tunisia,TUN,"Mar 21, 2020",1
Tunisia,TUN,"Mar 22, 2020",1
Tunisia,TUN,"Mar 23, 2020",3
Tunisia,TUN,"Mar 24, 2020",3
Tunisia,TUN,"Mar 25, 2020",3
Tunisia,TUN,"Mar 26, 2020",5
Tunisia,TUN,"Mar 27, 2020",5
Tunisia,TUN,"Mar 28, 2020",6
Tunisia,TUN,"Mar 29, 2020",6
Tunisia,TUN,"Mar 30, 2020",8
Tunisia,TUN,"Mar 31, 2020",8
Tunisia,TUN,"Apr 1, 2020",9
Tunisia,TUN,"Apr 2, 2020",10
Tunisia,TUN,"Apr 3, 2020",13
Tunisia,TUN,"Apr 4, 2020",13
Tunisia,TUN,"Apr 5, 2020",18
Tunisia,TUN,"Apr 6, 2020",19
Tunisia,TUN,"Apr 7, 2020",22
Tunisia,TUN,"Apr 8, 2020",22
Tunisia,TUN,"Apr 9, 2020",23
Tunisia,TUN,"Apr 10, 2020",25
Tunisia,TUN,"Apr 11, 2020",25
Tunisia,TUN,"Apr 12, 2020",28
Tunisia,TUN,"Apr 13, 2020",31
Tunisia,TUN,"Apr 14, 2020",34
Tunisia,TUN,"Apr 15, 2020",34
Tunisia,TUN,"Apr 16, 2020",35
Tunisia,TUN,"Apr 17, 2020",37
Tunisia,TUN,"Apr 18, 2020",37
Tunisia,TUN,"Apr 19, 2020",37
Tunisia,TUN,"Apr 20, 2020",38
Tunisia,TUN,"Apr 21, 2020",38
Tunisia,TUN,"Apr 22, 2020",38
Tunisia,TUN,"Apr 23, 2020",38
Tunisia,TUN,"Apr 24, 2020",38
Tunisia,TUN,"Apr 25, 2020",38
Tunisia,TUN,"Apr 26, 2020",38
Tunisia,TUN,"Apr 27, 2020",38
Tunisia,TUN,"Apr 28, 2020",39
Turkey,TUR,"Mar 19, 2020",1
Turkey,TUR,"Mar 20, 2020",4
Turkey,TUR,"Mar 21, 2020",9
Turkey,TUR,"Mar 22, 2020",21
Turkey,TUR,"Mar 23, 2020",30
Turkey,TUR,"Mar 24, 2020",37
Turkey,TUR,"Mar 25, 2020",44
Turkey,TUR,"Mar 26, 2020",59
Turkey,TUR,"Mar 27, 2020",75
Turkey,TUR,"Mar 28, 2020",92
Turkey,TUR,"Mar 29, 2020",108
Turkey,TUR,"Mar 30, 2020",131
Turkey,TUR,"Mar 31, 2020",168
Turkey,TUR,"Apr 1, 2020",214
Turkey,TUR,"Apr 2, 2020",277
Turkey,TUR,"Apr 3, 2020",356
Turkey,TUR,"Apr 4, 2020",425
Turkey,TUR,"Apr 5, 2020",501
Turkey,TUR,"Apr 6, 2020",574
Turkey,TUR,"Apr 7, 2020",649
Turkey,TUR,"Apr 8, 2020",725
Turkey,TUR,"Apr 9, 2020",812
Turkey,TUR,"Apr 10, 2020",908
Turkey,TUR,"Apr 11, 2020",1006
Turkey,TUR,"Apr 12, 2020",1101
Turkey,TUR,"Apr 13, 2020",1198
Turkey,TUR,"Apr 14, 2020",1296
Turkey,TUR,"Apr 15, 2020",1403
Turkey,TUR,"Apr 16, 2020",1518
Turkey,TUR,"Apr 17, 2020",1643
Turkey,TUR,"Apr 18, 2020",1769
Turkey,TUR,"Apr 19, 2020",1890
Turkey,TUR,"Apr 20, 2020",2017
Turkey,TUR,"Apr 21, 2020",2140
Turkey,TUR,"Apr 22, 2020",2259
Turkey,TUR,"Apr 23, 2020",2376
Turkey,TUR,"Apr 24, 2020",2491
Turkey,TUR,"Apr 25, 2020",2600
Turkey,TUR,"Apr 26, 2020",2706
Turkey,TUR,"Apr 27, 2020",2805
Turkey,TUR,"Apr 28, 2020",2900
Turks and Caicos Islands,TCA,"Apr 6, 2020",1
Turks and Caicos Islands,TCA,"Apr 7, 2020",1
Turks and Caicos Islands,TCA,"Apr 8, 2020",1
Turks and Caicos Islands,TCA,"Apr 9, 2020",1
Turks and Caicos Islands,TCA,"Apr 10, 2020",1
Turks and Caicos Islands,TCA,"Apr 11, 2020",1
Turks and Caicos Islands,TCA,"Apr 12, 2020",1
Turks and Caicos Islands,TCA,"Apr 13, 2020",1
Turks and Caicos Islands,TCA,"Apr 14, 2020",1
Turks and Caicos Islands,TCA,"Apr 15, 2020",1
Turks and Caicos Islands,TCA,"Apr 16, 2020",1
Turks and Caicos Islands,TCA,"Apr 17, 2020",1
Turks and Caicos Islands,TCA,"Apr 18, 2020",1
Turks and Caicos Islands,TCA,"Apr 19, 2020",1
Turks and Caicos Islands,TCA,"Apr 20, 2020",1
Turks and Caicos Islands,TCA,"Apr 21, 2020",1
Turks and Caicos Islands,TCA,"Apr 22, 2020",1
Turks and Caicos Islands,TCA,"Apr 23, 2020",1
Turks and Caicos Islands,TCA,"Apr 24, 2020",1
Turks and Caicos Islands,TCA,"Apr 25, 2020",1
Turks and Caicos Islands,TCA,"Apr 26, 2020",1
Turks and Caicos Islands,TCA,"Apr 27, 2020",1
Turks and Caicos Islands,TCA,"Apr 28, 2020",1
Ukraine,UKR,"Mar 19, 2020",2
Ukraine,UKR,"Mar 20, 2020",2
Ukraine,UKR,"Mar 21, 2020",3
Ukraine,UKR,"Mar 22, 2020",3
Ukraine,UKR,"Mar 23, 2020",3
Ukraine,UKR,"Mar 24, 2020",3
Ukraine,UKR,"Mar 25, 2020",3
Ukraine,UKR,"Mar 26, 2020",4
Ukraine,UKR,"Mar 27, 2020",5
Ukraine,UKR,"Mar 28, 2020",5
Ukraine,UKR,"Mar 29, 2020",8
Ukraine,UKR,"Mar 30, 2020",9
Ukraine,UKR,"Mar 31, 2020",11
Ukraine,UKR,"Apr 1, 2020",13
Ukraine,UKR,"Apr 2, 2020",20
Ukraine,UKR,"Apr 3, 2020",20
Ukraine,UKR,"Apr 4, 2020",23
Ukraine,UKR,"Apr 5, 2020",28
Ukraine,UKR,"Apr 6, 2020",32
Ukraine,UKR,"Apr 7, 2020",38
Ukraine,UKR,"Apr 8, 2020",45
Ukraine,UKR,"Apr 9, 2020",52
Ukraine,UKR,"Apr 10, 2020",57
Ukraine,UKR,"Apr 11, 2020",69
Ukraine,UKR,"Apr 12, 2020",73
Ukraine,UKR,"Apr 13, 2020",83
Ukraine,UKR,"Apr 14, 2020",93
Ukraine,UKR,"Apr 15, 2020",98
Ukraine,UKR,"Apr 16, 2020",116
Ukraine,UKR,"Apr 17, 2020",125
Ukraine,UKR,"Apr 18, 2020",133
Ukraine,UKR,"Apr 19, 2020",141
Ukraine,UKR,"Apr 20, 2020",151
Ukraine,UKR,"Apr 21, 2020",161
Ukraine,UKR,"Apr 22, 2020",174
Ukraine,UKR,"Apr 23, 2020",187
Ukraine,UKR,"Apr 24, 2020",193
Ukraine,UKR,"Apr 25, 2020",201
Ukraine,UKR,"Apr 26, 2020",209
Ukraine,UKR,"Apr 27, 2020",220
Ukraine,UKR,"Apr 28, 2020",220
United Arab Emirates,ARE,"Mar 22, 2020",2
United Arab Emirates,ARE,"Mar 23, 2020",2
United Arab Emirates,ARE,"Mar 24, 2020",2
United Arab Emirates,ARE,"Mar 25, 2020",2
United Arab Emirates,ARE,"Mar 26, 2020",2
United Arab Emirates,ARE,"Mar 27, 2020",2
United Arab Emirates,ARE,"Mar 28, 2020",2
United Arab Emirates,ARE,"Mar 29, 2020",2
United Arab Emirates,ARE,"Mar 30, 2020",2
United Arab Emirates,ARE,"Mar 31, 2020",5
United Arab Emirates,ARE,"Apr 1, 2020",6
United Arab Emirates,ARE,"Apr 2, 2020",6
United Arab Emirates,ARE,"Apr 3, 2020",8
United Arab Emirates,ARE,"Apr 4, 2020",8
United Arab Emirates,ARE,"Apr 5, 2020",10
United Arab Emirates,ARE,"Apr 6, 2020",10
United Arab Emirates,ARE,"Apr 7, 2020",11
United Arab Emirates,ARE,"Apr 8, 2020",12
United Arab Emirates,ARE,"Apr 9, 2020",12
United Arab Emirates,ARE,"Apr 10, 2020",14
United Arab Emirates,ARE,"Apr 11, 2020",16
United Arab Emirates,ARE,"Apr 12, 2020",20
United Arab Emirates,ARE,"Apr 13, 2020",22
United Arab Emirates,ARE,"Apr 14, 2020",25
United Arab Emirates,ARE,"Apr 15, 2020",28
United Arab Emirates,ARE,"Apr 16, 2020",33
United Arab Emirates,ARE,"Apr 17, 2020",33
United Arab Emirates,ARE,"Apr 18, 2020",35
United Arab Emirates,ARE,"Apr 19, 2020",37
United Arab Emirates,ARE,"Apr 20, 2020",41
United Arab Emirates,ARE,"Apr 21, 2020",43
United Arab Emirates,ARE,"Apr 22, 2020",46
United Arab Emirates,ARE,"Apr 23, 2020",52
United Arab Emirates,ARE,"Apr 24, 2020",56
United Arab Emirates,ARE,"Apr 25, 2020",64
United Arab Emirates,ARE,"Apr 26, 2020",64
United Arab Emirates,ARE,"Apr 27, 2020",76
United Arab Emirates,ARE,"Apr 28, 2020",82
United Kingdom,GBR,"Mar 6, 2020",1
United Kingdom,GBR,"Mar 7, 2020",1
United Kingdom,GBR,"Mar 8, 2020",2
United Kingdom,GBR,"Mar 9, 2020",3
United Kingdom,GBR,"Mar 10, 2020",5
United Kingdom,GBR,"Mar 11, 2020",6
United Kingdom,GBR,"Mar 12, 2020",6
United Kingdom,GBR,"Mar 13, 2020",10
United Kingdom,GBR,"Mar 14, 2020",10
United Kingdom,GBR,"Mar 15, 2020",21
United Kingdom,GBR,"Mar 16, 2020",35
United Kingdom,GBR,"Mar 17, 2020",55
United Kingdom,GBR,"Mar 18, 2020",60
United Kingdom,GBR,"Mar 19, 2020",103
United Kingdom,GBR,"Mar 20, 2020",144
United Kingdom,GBR,"Mar 21, 2020",177
United Kingdom,GBR,"Mar 22, 2020",233
United Kingdom,GBR,"Mar 23, 2020",281
United Kingdom,GBR,"Mar 24, 2020",335
United Kingdom,GBR,"Mar 25, 2020",422
United Kingdom,GBR,"Mar 26, 2020",463
United Kingdom,GBR,"Mar 27, 2020",578
United Kingdom,GBR,"Mar 28, 2020",759
United Kingdom,GBR,"Mar 29, 2020",1019
United Kingdom,GBR,"Mar 30, 2020",1228
United Kingdom,GBR,"Mar 31, 2020",1408
United Kingdom,GBR,"Apr 1, 2020",1789
United Kingdom,GBR,"Apr 2, 2020",2532
United Kingdom,GBR,"Apr 3, 2020",2921
United Kingdom,GBR,"Apr 4, 2020",3605
United Kingdom,GBR,"Apr 5, 2020",4313
United Kingdom,GBR,"Apr 6, 2020",4934
United Kingdom,GBR,"Apr 7, 2020",5373
United Kingdom,GBR,"Apr 8, 2020",6159
United Kingdom,GBR,"Apr 9, 2020",7097
United Kingdom,GBR,"Apr 10, 2020",7978
United Kingdom,GBR,"Apr 11, 2020",8958
United Kingdom,GBR,"Apr 12, 2020",9875
United Kingdom,GBR,"Apr 13, 2020",10612
United Kingdom,GBR,"Apr 14, 2020",11329
United Kingdom,GBR,"Apr 15, 2020",12107
United Kingdom,GBR,"Apr 16, 2020",12868
United Kingdom,GBR,"Apr 17, 2020",13729
United Kingdom,GBR,"Apr 18, 2020",14576
United Kingdom,GBR,"Apr 19, 2020",15464
United Kingdom,GBR,"Apr 20, 2020",16060
United Kingdom,GBR,"Apr 21, 2020",16509
United Kingdom,GBR,"Apr 22, 2020",17337
United Kingdom,GBR,"Apr 23, 2020",18100
United Kingdom,GBR,"Apr 24, 2020",18738
United Kingdom,GBR,"Apr 25, 2020",19506
United Kingdom,GBR,"Apr 26, 2020",20319
United Kingdom,GBR,"Apr 27, 2020",20732
United Kingdom,GBR,"Apr 28, 2020",21092
United States,USA,"Mar 1, 2020",1
United States,USA,"Mar 2, 2020",2
United States,USA,"Mar 3, 2020",6
United States,USA,"Mar 4, 2020",9
United States,USA,"Mar 5, 2020",11
United States,USA,"Mar 6, 2020",12
United States,USA,"Mar 7, 2020",14
United States,USA,"Mar 8, 2020",17
United States,USA,"Mar 9, 2020",21
United States,USA,"Mar 10, 2020",26
United States,USA,"Mar 11, 2020",28
United States,USA,"Mar 12, 2020",30
United States,USA,"Mar 13, 2020",40
United States,USA,"Mar 14, 2020",47
United States,USA,"Mar 15, 2020",57
United States,USA,"Mar 16, 2020",69
United States,USA,"Mar 17, 2020",85
United States,USA,"Mar 18, 2020",108
United States,USA,"Mar 19, 2020",150
United States,USA,"Mar 20, 2020",150
United States,USA,"Mar 21, 2020",260
United States,USA,"Mar 22, 2020",340
United States,USA,"Mar 23, 2020",471
United States,USA,"Mar 24, 2020",590
United States,USA,"Mar 25, 2020",801
United States,USA,"Mar 26, 2020",1050
United States,USA,"Mar 27, 2020",1296
United States,USA,"Mar 28, 2020",1707
United States,USA,"Mar 29, 2020",2191
United States,USA,"Mar 30, 2020",2509
United States,USA,"Mar 31, 2020",3170
United States,USA,"Apr 1, 2020",4079
United States,USA,"Apr 2, 2020",5138
United States,USA,"Apr 3, 2020",6053
United States,USA,"Apr 4, 2020",7157
United States,USA,"Apr 5, 2020",8501
United States,USA,"Apr 6, 2020",9647
United States,USA,"Apr 7, 2020",10989
United States,USA,"Apr 8, 2020",12895
United States,USA,"Apr 9, 2020",14817
United States,USA,"Apr 10, 2020",16690
United States,USA,"Apr 11, 2020",18777
United States,USA,"Apr 12, 2020",20608
United States,USA,"Apr 13, 2020",22108
United States,USA,"Apr 14, 2020",23649
United States,USA,"Apr 15, 2020",26057
United States,USA,"Apr 16, 2020",30985
United States,USA,"Apr 17, 2020",33284
United States,USA,"Apr 18, 2020",37054
United States,USA,"Apr 19, 2020",38910
United States,USA,"Apr 20, 2020",40682
United States,USA,"Apr 21, 2020",42539
United States,USA,"Apr 22, 2020",45063
United States,USA,"Apr 23, 2020",46784
United States,USA,"Apr 24, 2020",49963
United States,USA,"Apr 25, 2020",51017
United States,USA,"Apr 26, 2020",53189
United States,USA,"Apr 27, 2020",54876
United States,USA,"Apr 28, 2020",56245
United States Virgin Islands,VIR,"Apr 6, 2020",1
United States Virgin Islands,VIR,"Apr 7, 2020",1
United States Virgin Islands,VIR,"Apr 8, 2020",1
United States Virgin Islands,VIR,"Apr 9, 2020",1
United States Virgin Islands,VIR,"Apr 10, 2020",1
United States Virgin Islands,VIR,"Apr 11, 2020",1
United States Virgin Islands,VIR,"Apr 12, 2020",1
United States Virgin Islands,VIR,"Apr 13, 2020",1
United States Virgin Islands,VIR,"Apr 14, 2020",1
United States Virgin Islands,VIR,"Apr 15, 2020",1
United States Virgin Islands,VIR,"Apr 16, 2020",1
United States Virgin Islands,VIR,"Apr 17, 2020",1
United States Virgin Islands,VIR,"Apr 18, 2020",2
United States Virgin Islands,VIR,"Apr 19, 2020",3
United States Virgin Islands,VIR,"Apr 20, 2020",3
United States Virgin Islands,VIR,"Apr 21, 2020",3
United States Virgin Islands,VIR,"Apr 22, 2020",3
United States Virgin Islands,VIR,"Apr 23, 2020",3
United States Virgin Islands,VIR,"Apr 24, 2020",3
United States Virgin Islands,VIR,"Apr 25, 2020",3
United States Virgin Islands,VIR,"Apr 26, 2020",3
United States Virgin Islands,VIR,"Apr 27, 2020",3
United States Virgin Islands,VIR,"Apr 28, 2020",4
Upper middle income,,"Jan 11, 2020",1
Upper middle income,,"Jan 12, 2020",1
Upper middle income,,"Jan 13, 2020",1
Upper middle income,,"Jan 14, 2020",1
Upper middle income,,"Jan 15, 2020",2
Upper middle income,,"Jan 16, 2020",2
Upper middle income,,"Jan 17, 2020",2
Upper middle income,,"Jan 18, 2020",2
Upper middle income,,"Jan 19, 2020",3
Upper middle income,,"Jan 20, 2020",3
Upper middle income,,"Jan 21, 2020",6
Upper middle income,,"Jan 22, 2020",17
Upper middle income,,"Jan 23, 2020",17
Upper middle income,,"Jan 24, 2020",26
Upper middle income,,"Jan 25, 2020",41
Upper middle income,,"Jan 26, 2020",56
Upper middle income,,"Jan 27, 2020",81
Upper middle income,,"Jan 28, 2020",106
Upper middle income,,"Jan 29, 2020",132
Upper middle income,,"Jan 30, 2020",170
Upper middle income,,"Jan 31, 2020",213
Upper middle income,,"Feb 1, 2020",259
Upper middle income,,"Feb 2, 2020",304
Upper middle income,,"Feb 3, 2020",361
Upper middle income,,"Feb 4, 2020",426
Upper middle income,,"Feb 5, 2020",492
Upper middle income,,"Feb 6, 2020",564
Upper middle income,,"Feb 7, 2020",637
Upper middle income,,"Feb 8, 2020",723
Upper middle income,,"Feb 9, 2020",812
Upper middle income,,"Feb 10, 2020",909
Upper middle income,,"Feb 11, 2020",1017
Upper middle income,,"Feb 12, 2020",1114
Upper middle income,,"Feb 13, 2020",1368
Upper middle income,,"Feb 14, 2020",1381
Upper middle income,,"Feb 15, 2020",1524
Upper middle income,,"Feb 16, 2020",1666
Upper middle income,,"Feb 17, 2020",1771
Upper middle income,,"Feb 18, 2020",1869
Upper middle income,,"Feb 19, 2020",2008
Upper middle income,,"Feb 20, 2020",2122
Upper middle income,,"Feb 21, 2020",2240
Upper middle income,,"Feb 22, 2020",2351
Upper middle income,,"Feb 23, 2020",2450
Upper middle income,,"Feb 24, 2020",2603
Upper middle income,,"Feb 25, 2020",2677
Upper middle income,,"Feb 26, 2020",2732
Upper middle income,,"Feb 27, 2020",2765
Upper middle income,,"Feb 28, 2020",2816
Upper middle income,,"Feb 29, 2020",2871
Upper middle income,,"Mar 1, 2020",2916
Upper middle income,,"Mar 2, 2020",2969
Upper middle income,,"Mar 3, 2020",3013
Upper middle income,,"Mar 4, 2020",3061
Upper middle income,,"Mar 5, 2020",3107
Upper middle income,,"Mar 6, 2020",3154
Upper middle income,,"Mar 7, 2020",3199
Upper middle income,,"Mar 8, 2020",3248
Upper middle income,,"Mar 9, 2020",3324
Upper middle income,,"Mar 10, 2020",3384
Upper middle income,,"Mar 11, 2020",3461
Upper middle income,,"Mar 12, 2020",3540
Upper middle income,,"Mar 13, 2020",3624
Upper middle income,,"Mar 14, 2020",3728
Upper middle income,,"Mar 15, 2020",3837
Upper middle income,,"Mar 16, 2020",3966
Upper middle income,,"Mar 17, 2020",4104
Upper middle income,,"Mar 18, 2020",4261
Upper middle income,,"Mar 19, 2020",4427
Upper middle income,,"Mar 20, 2020",4590
Upper middle income,,"Mar 21, 2020",4774
Upper middle income,,"Mar 22, 2020",4939
Upper middle income,,"Mar 23, 2020",5116
Upper middle income,,"Mar 24, 2020",5290
Upper middle income,,"Mar 25, 2020",5468
Upper middle income,,"Mar 26, 2020",5666
Upper middle income,,"Mar 27, 2020",5912
Upper middle income,,"Mar 28, 2020",6143
Upper middle income,,"Mar 29, 2020",6382
Upper middle income,,"Mar 30, 2020",6617
Upper middle income,,"Mar 31, 2020",6859
Upper middle income,,"Apr 1, 2020",7200
Upper middle income,,"Apr 2, 2020",7579
Upper middle income,,"Apr 3, 2020",7939
Upper middle income,,"Apr 4, 2020",8243
Upper middle income,,"Apr 5, 2020",8840
Upper middle income,,"Apr 6, 2020",9240
Upper middle income,,"Apr 7, 2020",9655
Upper middle income,,"Apr 8, 2020",10142
Upper middle income,,"Apr 9, 2020",10647
Upper middle income,,"Apr 10, 2020",11192
Upper middle income,,"Apr 11, 2020",11743
Upper middle income,,"Apr 12, 2020",12216
Upper middle income,,"Apr 13, 2020",12728
Upper middle income,,"Apr 14, 2020",13188
Upper middle income,,"Apr 15, 2020",13830
Upper middle income,,"Apr 16, 2020",14455
Upper middle income,,"Apr 17, 2020",16349
Upper middle income,,"Apr 18, 2020",17001
Upper middle income,,"Apr 19, 2020",17710
Upper middle income,,"Apr 20, 2020",18263
Upper middle income,,"Apr 21, 2020",18814
Upper middle income,,"Apr 22, 2020",19523
Upper middle income,,"Apr 23, 2020",20235
Upper middle income,,"Apr 24, 2020",21134
Upper middle income,,"Apr 25, 2020",22064
Upper middle income,,"Apr 26, 2020",22898
Upper middle income,,"Apr 27, 2020",23467
Upper middle income,,"Apr 28, 2020",24346
Uruguay,URY,"Mar 30, 2020",1
Uruguay,URY,"Mar 31, 2020",1
Uruguay,URY,"Apr 1, 2020",1
Uruguay,URY,"Apr 2, 2020",2
Uruguay,URY,"Apr 3, 2020",4
Uruguay,URY,"Apr 4, 2020",4
Uruguay,URY,"Apr 5, 2020",5
Uruguay,URY,"Apr 6, 2020",6
Uruguay,URY,"Apr 7, 2020",6
Uruguay,URY,"Apr 8, 2020",7
Uruguay,URY,"Apr 9, 2020",7
Uruguay,URY,"Apr 10, 2020",7
Uruguay,URY,"Apr 11, 2020",7
Uruguay,URY,"Apr 12, 2020",7
Uruguay,URY,"Apr 13, 2020",8
Uruguay,URY,"Apr 14, 2020",8
Uruguay,URY,"Apr 15, 2020",8
Uruguay,URY,"Apr 16, 2020",9
Uruguay,URY,"Apr 17, 2020",9
Uruguay,URY,"Apr 18, 2020",9
Uruguay,URY,"Apr 19, 2020",9
Uruguay,URY,"Apr 20, 2020",10
Uruguay,URY,"Apr 21, 2020",10
Uruguay,URY,"Apr 22, 2020",12
Uruguay,URY,"Apr 23, 2020",12
Uruguay,URY,"Apr 24, 2020",12
Uruguay,URY,"Apr 25, 2020",12
Uruguay,URY,"Apr 26, 2020",14
Uruguay,URY,"Apr 27, 2020",15
Uruguay,URY,"Apr 28, 2020",15
Uzbekistan,UZB,"Mar 29, 2020",1
Uzbekistan,UZB,"Mar 30, 2020",1
Uzbekistan,UZB,"Mar 31, 2020",2
Uzbekistan,UZB,"Apr 1, 2020",2
Uzbekistan,UZB,"Apr 2, 2020",2
Uzbekistan,UZB,"Apr 3, 2020",2
Uzbekistan,UZB,"Apr 4, 2020",2
Uzbekistan,UZB,"Apr 5, 2020",2
Uzbekistan,UZB,"Apr 6, 2020",2
Uzbekistan,UZB,"Apr 7, 2020",2
Uzbekistan,UZB,"Apr 8, 2020",2
Uzbekistan,UZB,"Apr 9, 2020",3
Uzbekistan,UZB,"Apr 10, 2020",3
Uzbekistan,UZB,"Apr 11, 2020",3
Uzbekistan,UZB,"Apr 12, 2020",4
Uzbekistan,UZB,"Apr 13, 2020",4
Uzbekistan,UZB,"Apr 14, 2020",4
Uzbekistan,UZB,"Apr 15, 2020",4
Uzbekistan,UZB,"Apr 16, 2020",4
Uzbekistan,UZB,"Apr 17, 2020",4
Uzbekistan,UZB,"Apr 18, 2020",4
Uzbekistan,UZB,"Apr 19, 2020",5
Uzbekistan,UZB,"Apr 20, 2020",5
Uzbekistan,UZB,"Apr 21, 2020",5
Uzbekistan,UZB,"Apr 22, 2020",6
Uzbekistan,UZB,"Apr 23, 2020",7
Uzbekistan,UZB,"Apr 24, 2020",7
Uzbekistan,UZB,"Apr 25, 2020",8
Uzbekistan,UZB,"Apr 26, 2020",8
Uzbekistan,UZB,"Apr 27, 2020",8
Uzbekistan,UZB,"Apr 28, 2020",8
Venezuela,VEN,"Mar 27, 2020",1
Venezuela,VEN,"Mar 28, 2020",1
Venezuela,VEN,"Mar 29, 2020",1
Venezuela,VEN,"Mar 30, 2020",1
Venezuela,VEN,"Mar 31, 2020",3
Venezuela,VEN,"Apr 1, 2020",3
Venezuela,VEN,"Apr 2, 2020",3
Venezuela,VEN,"Apr 3, 2020",3
Venezuela,VEN,"Apr 4, 2020",3
Venezuela,VEN,"Apr 5, 2020",5
Venezuela,VEN,"Apr 6, 2020",5
Venezuela,VEN,"Apr 7, 2020",5
Venezuela,VEN,"Apr 8, 2020",7
Venezuela,VEN,"Apr 9, 2020",8
Venezuela,VEN,"Apr 10, 2020",9
Venezuela,VEN,"Apr 11, 2020",9
Venezuela,VEN,"Apr 12, 2020",9
Venezuela,VEN,"Apr 13, 2020",9
Venezuela,VEN,"Apr 14, 2020",9
Venezuela,VEN,"Apr 15, 2020",9
Venezuela,VEN,"Apr 16, 2020",9
Venezuela,VEN,"Apr 17, 2020",9
Venezuela,VEN,"Apr 18, 2020",9
Venezuela,VEN,"Apr 19, 2020",9
Venezuela,VEN,"Apr 20, 2020",9
Venezuela,VEN,"Apr 21, 2020",9
Venezuela,VEN,"Apr 22, 2020",10
Venezuela,VEN,"Apr 23, 2020",10
Venezuela,VEN,"Apr 24, 2020",10
Venezuela,VEN,"Apr 25, 2020",10
Venezuela,VEN,"Apr 26, 2020",10
Venezuela,VEN,"Apr 27, 2020",10
Venezuela,VEN,"Apr 28, 2020",10
World,OWID_WRL,"Jan 11, 2020",1
World,OWID_WRL,"Jan 12, 2020",1
World,OWID_WRL,"Jan 13, 2020",1
World,OWID_WRL,"Jan 14, 2020",1
World,OWID_WRL,"Jan 15, 2020",2
World,OWID_WRL,"Jan 16, 2020",2
World,OWID_WRL,"Jan 17, 2020",2
World,OWID_WRL,"Jan 18, 2020",2
World,OWID_WRL,"Jan 19, 2020",3
World,OWID_WRL,"Jan 20, 2020",3
World,OWID_WRL,"Jan 21, 2020",6
World,OWID_WRL,"Jan 22, 2020",17
World,OWID_WRL,"Jan 23, 2020",17
World,OWID_WRL,"Jan 24, 2020",26
World,OWID_WRL,"Jan 25, 2020",41
World,OWID_WRL,"Jan 26, 2020",56
World,OWID_WRL,"Jan 27, 2020",81
World,OWID_WRL,"Jan 28, 2020",106
World,OWID_WRL,"Jan 29, 2020",132
World,OWID_WRL,"Jan 30, 2020",170
World,OWID_WRL,"Jan 31, 2020",213
World,OWID_WRL,"Feb 1, 2020",259
World,OWID_WRL,"Feb 2, 2020",305
World,OWID_WRL,"Feb 3, 2020",362
World,OWID_WRL,"Feb 4, 2020",427
World,OWID_WRL,"Feb 5, 2020",493
World,OWID_WRL,"Feb 6, 2020",565
World,OWID_WRL,"Feb 7, 2020",638
World,OWID_WRL,"Feb 8, 2020",724
World,OWID_WRL,"Feb 9, 2020",813
World,OWID_WRL,"Feb 10, 2020",910
World,OWID_WRL,"Feb 11, 2020",1018
World,OWID_WRL,"Feb 12, 2020",1115
World,OWID_WRL,"Feb 13, 2020",1370
World,OWID_WRL,"Feb 14, 2020",1383
World,OWID_WRL,"Feb 15, 2020",1527
World,OWID_WRL,"Feb 16, 2020",1669
World,OWID_WRL,"Feb 17, 2020",1775
World,OWID_WRL,"Feb 18, 2020",1873
World,OWID_WRL,"Feb 19, 2020",2012
World,OWID_WRL,"Feb 20, 2020",2128
World,OWID_WRL,"Feb 21, 2020",2247
World,OWID_WRL,"Feb 22, 2020",2359
